character	syllable	initial	medial	nuclues	terminal	tone	percentage
䂇	luŋ	l	null	u	ŋ	3	undefined
䂈	d'uŋ	d'	null	u	ŋ	0	undefined
䂉	həu	h	null	ə	u	0	undefined
䂊	y		null	y		2	undefined
䂋	jəu	j	null	ə	u	1	undefined
䂌	ʦj'uŋ	ʦj'	null	u	ŋ	0	undefined
䂍	boŋ	b	null	o	ŋ	3	undefined
䂎	ʦyn	ʦ	null	y	n	1	undefined
䂏	tiu	t	null	i	u	0	undefined
䂐	tyn	t	null	y	n	3	undefined
䂑	ʦəi	ʦ	null	ə	i	0	undefined
䂒	c'in	c'	null	i	n	3	undefined
䂓	cv'əi	cv'	null	ə	i	0	undefined
䂔	iŋ		null	i	ŋ	2	undefined
䂕	x-vəi	x-v	null	ə	i	2	undefined
䂖	zeŋ	z	null	e	ŋ	3	undefined
䂗	fən	f	null	ə	n	3	undefined
䂘	ʦ'ai	ʦ'	null	a	i	0	undefined
䂙	tøi	t	null	ø	i	0	undefined
䂚	hau	h	null	a	u	0	undefined
䂛	y		null	y		0	undefined
䂜	b'oŋ	b'	null	o	ŋ	1	undefined
䂝	ʦaŋ	ʦ	null	a	ŋ	3	undefined
䂞	ʦe	ʦ	null	e		2	undefined
䂟	ca	c	null	a		0	undefined
䂠	si	s	null	i		1	undefined
䂡	təi	t	null	ə	i	1	undefined
䂢	tuŋ	t	null	u	ŋ	1	undefined
䂣	ʦ'i	ʦ'	null	i		0	undefined
䂤	wu	w	null	u		2	undefined
䂥	mən	m	null	ə	n	0	undefined
䂦	ʦən	ʦ	null	ə	n	0	undefined
䂧	ʦ'ən	ʦ'	null	ə	n	1	undefined
䂨	ʦ'iŋ	ʦ'	null	i	ŋ	3	undefined
䂩	in		null	i	n	2	undefined
䂪	xau	x	null	a	u	0	undefined
䂫	xaŋ	x	null	a	ŋ	0	undefined
䂬	cuŋ	c	null	u	ŋ	1	undefined
䂭	xau	x	null	a	u	0	undefined
䂮	løŋ	l	null	ø	ŋ	3	undefined
䂯	cvai	cv	null	a	i	2	undefined
䂰	lam	l	null	a	m	3	undefined
䂱	jøi	j	null	ø	i	2	undefined
䂲	fan	f	null	a	n	3	undefined
䂳	ʦ'o	ʦ'	null	o		1	undefined
䂴	in		null	i	n	0	undefined
䂵	cuŋ	c	null	u	ŋ	0	undefined
䂶	cim	c	null	i	m	3	undefined
䂷	cvai	cv	null	a	i	0	undefined
䂸	cvoŋ	cv	null	o	ŋ	3	undefined
䂹	saŋ	s	null	a	ŋ	3	undefined
䂺	qvo	qv	null	o		1	undefined
䂻	ʣraŋ	ʣr	null	a	ŋ	2	undefined
䂼	nin	n	null	i	n	3	undefined
䂽	diu	d	null	i	u	2	undefined
䂾	loi	l	null	o	i	1	undefined
䂿	dam	d	null	a	m	3	undefined
䃀	ʦ'øi	ʦ'	null	ø	i	2	undefined
䃁	qa	q	null	a		0	undefined
䃂	cvən	cv	null	ə	n	1	undefined
䃃	moŋ	m	null	o	ŋ	1	undefined
䃄	ciŋ	c	null	i	ŋ	0	undefined
䃅	təi	t	null	ə	i	0	undefined
䃆	g'ei	g'	null	e	i	0	undefined
䃇	min	m	null	i	n	0	undefined
䃈	cai	c	null	a	i	0	undefined
䃉	mən	m	null	ə	n	0	undefined
䃊	ʦøi	ʦ	null	ø	i	1	undefined
䃋	y		null	y		0	undefined
䃌	ʦən	ʦ	null	ə	n	0	undefined
䃍	ʣøi	ʣ	null	ø	i	2	undefined
䃎	ʦa	ʦ	null	a		2	undefined
䃏	siŋ	s	null	i	ŋ	0	undefined
䃐	dən	d	null	ə	n	3	undefined
䃑	pan	p	null	a	n	0	undefined
䃒	hən	h	null	ə	n	3	undefined
䃓	cəu	c	null	ə	u	2	undefined
䃔	huŋ	h	null	u	ŋ	0	undefined
䃕	lou	l	null	o	u	0	undefined
䃖	qu	q	null	u		1	undefined
䃗	poŋ	p	null	o	ŋ	3	undefined
䃘	xəŋ	x	null	ə	ŋ	0	undefined
䃙	luŋ	l	null	u	ŋ	3	undefined
䃚	ʣuŋ	ʣ	null	u	ŋ	3	undefined
䃛	lin	l	null	i	n	2	undefined
䃜	qi	q	null	i		0	undefined
䃝	hən	h	null	ə	n	3	undefined
䃞	zjuŋ	zj	null	u	ŋ	3	undefined
䃟	san	s	null	a	n	2	undefined
䃠	zyn	z	null	y	n	0	undefined
䃡	ʦəm	ʦ	null	ə	m	0	undefined
䃢	qjəm	qj	null	ə	m	0	undefined
䃣	qvəi	qv	null	ə	i	1	undefined
䃤	suŋ	s	null	u	ŋ	3	undefined
䃥	ʣ'oŋ	ʣ'	null	o	ŋ	0	undefined
䃦	tøn	t	null	ø	n	0	undefined
䃧	luŋ	l	null	u	ŋ	0	undefined
䃨	g'øŋ	g'	null	ø	ŋ	0	undefined
䃩	nau	n	null	a	u	0	undefined
䃪	d'an	d'	null	a	n	0	undefined
䃫	tam	t	null	a	m	1	undefined
䃬	ŋəi	ŋ	null	ə	i	1	undefined
䃭	cəm	c	null	ə	m	1	undefined
䃮	dan	d	null	a	n	3	undefined
䃯	qliŋ	ql	null	i	ŋ	3	undefined
䃰	ʦ'an	ʦ'	null	a	n	3	undefined
䃱	ʦ'im	ʦ'	null	i	m	2	undefined
䃲	b'un	b'	null	u	n	0	undefined
䃳	lam	l	null	a	m	3	undefined
䃴	ʦjy	ʦj	null	y		0	undefined
䃵	niu	n	null	i	u	1	undefined
䃶	vai	v	null	a	i	0	undefined
䃷	iŋ		null	i	ŋ	0	undefined
䃸	ʦ'im	ʦ'	null	i	m	2	undefined
䃹	lan	l	null	a	n	2	undefined
䃺	mo	m	null	o		0	undefined
䃻	pa	p	null	a		2	undefined
䃼	puŋ	p	null	u	ŋ	3	undefined
䃽	cvəi	cv	null	ə	i	1	undefined
䃾	pei	p	null	e	i	1	undefined
䃿	fu	f	null	u		0	undefined
䄀	vo	v	null	o		2	undefined
䄁	jəi	j	null	ə	i	2	undefined
䄂	ləu	l	null	ə	u	2	undefined
䄃	qjøŋ	qj	null	ø	ŋ	0	undefined
䄄	qjən	qj	null	ə	n	0	undefined
䄅	cyn	c	null	y	n	2	undefined
䄆	hun	h	null	u	n	3	undefined
䄇	ʣ'iŋ	ʣ'	null	i	ŋ	0	undefined
䄈	dəu	d	null	ə	u	2	undefined
䄉	ŋo	ŋ	null	o		0	undefined
䄊	ʦi	ʦ	null	i		2	undefined
䄋	qim	q	null	i	m	1	undefined
䄌	ʦrøi	ʦr	null	ø	i	2	undefined
䄍	ʦra	ʦr	null	a		2	undefined
䄎	c'ei	c'	null	e	i	1	undefined
䄏	xin	x	null	i	n	0	undefined
䄐	xyn	x	null	y	n	2	undefined
䄑	un		null	u	n	3	undefined
䄒	nəm	n	null	ə	m	1	undefined
䄓	hvaŋ	hv	null	a	ŋ	0	undefined
䄔	cøi	c	null	ø	i	1	undefined
䄕	ze	z	null	e		1	undefined
䄖	y		null	y		0	undefined
䄗	qyn	q	null	y	n	0	undefined
䄘	b'aŋ	b'	null	a	ŋ	0	undefined
䄙	miŋ	m	null	i	ŋ	0	undefined
䄚	ʣ'ou	ʣ'	null	o	u	0	undefined
䄛	løi	l	null	ø	i	0	undefined
䄜	lei	l	null	e	i	0	undefined
䄝	ʦr'oŋ	ʦr'	null	o	ŋ	0	undefined
䄞	ʦəi	ʦ	null	ə	i	2	undefined
䄟	ʦ'øi	ʦ'	null	ø	i	2	undefined
䄠	zjim	zj	null	i	m	0	undefined
䄡	tam	t	null	a	m	0	undefined
䄢	ʦai	ʦ	null	a	i	0	undefined
䄣	zuŋ	z	null	u	ŋ	3	undefined
䄤	lai	l	null	a	i	2	undefined
䄥	liŋ	l	null	i	ŋ	0	undefined
䄦	liu	l	null	i	u	1	undefined
䄧	iŋ		null	i	ŋ	0	undefined
䄨	y		null	y		0	undefined
䄩	iŋ		null	i	ŋ	3	undefined
䄪	t'iu	t'	null	i	u	1	undefined
䄫	xei	x	null	e	i	1	undefined
䄬	i		null	i		0	undefined
䄭	nin	n	null	i	n	0	undefined
䄮	fu	f	null	u		0	undefined
䄯	cin	c	null	i	n	1	undefined
䄰	ŋa	ŋ	null	a		0	undefined
䄰	a		null	a		0	undefined
䄱	foŋ	f	null	o	ŋ	0	undefined
䄲	njøi	nj	null	ø	i	2	undefined
䄳	sin	s	null	i	n	0	undefined
䄴	yn		null	y	n	3	undefined
䄵	ləi	l	null	ə	i	0	undefined
䄶	bən	b	null	ə	n	3	undefined
䄷	zjeŋ	zj	null	e	ŋ	3	undefined
䄸	p'oŋ	p'	null	o	ŋ	3	undefined
䄹	nin	n	null	i	n	0	undefined
䄺	ʣi	ʣ	null	i		2	undefined
䄻	d'ou	d'	null	o	u	0	undefined
䄼	t'im	t'	null	i	m	1	undefined
䄽	sin	s	null	i	n	0	undefined
䄾	juŋ	j	null	u	ŋ	3	undefined
䄿	jəi	j	null	ə	i	2	undefined
䅀	lin	l	null	i	n	3	undefined
䅁	qon	q	null	o	n	2	undefined
䅂	hoŋ	h	null	o	ŋ	3	undefined
䅃	g'uŋ	g'	null	u	ŋ	0	undefined
䅄	ləi	l	null	ə	i	2	undefined
䅅	cvəi	cv	null	ə	i	0	undefined
䅆	ʦi	ʦ	null	i		2	undefined
䅇	suŋ	s	null	u	ŋ	3	undefined
䅈	qyn	q	null	y	n	1	undefined
䅉	qa	q	null	a		2	undefined
䅉	qŋa	qŋ	null	a		2	undefined
䅊	ʣr'a	ʣr'	null	a		0	undefined
䅋	man	m	null	a	n	1	undefined
䅌	cyn	c	null	y	n	0	undefined
䅍	d'iŋ	d'	null	i	ŋ	1	undefined
䅎	jəu	j	null	ə	u	1	undefined
䅏	mei	m	null	e	i	2	undefined
䅐	cin	c	null	i	n	1	undefined
䅑	njøi	nj	null	ø	i	0	undefined
䅒	moŋ	m	null	o	ŋ	0	undefined
䅓	cøi	c	null	ø	i	1	undefined
䅔	ʦi	ʦ	null	i		0	undefined
䅕	cøi	c	null	ø	i	0	undefined
䅖	qəm	q	null	ə	m	0	undefined
䅖	qŋəm	qŋ	null	ə	m	0	undefined
䅗	søi	s	null	ø	i	2	undefined
䅘	loi	l	null	o	i	0	undefined
䅙	muŋ	m	null	u	ŋ	3	undefined
䅚	xyn	x	null	y	n	1	undefined
䅛	ʦ'øŋ	ʦ'	null	ø	ŋ	0	undefined
䅜	do	d	null	o		2	undefined
䅝	xuŋ	x	null	u	ŋ	0	undefined
䅞	nəŋ	n	null	ə	ŋ	3	undefined
䅟	sam	s	null	a	m	0	undefined
䅟	ʦ'am	ʦ'	null	a	m	1	undefined
䅠	d'əi	d'	null	ə	i	0	undefined
䅡	søi	s	null	ø	i	1	undefined
䅢	ʦəu	ʦ	null	ə	u	2	undefined
䅣	hvoŋ	hv	null	o	ŋ	0	undefined
䅤	ʦ'əm	ʦ'	null	ə	m	3	undefined
䅥	cin	c	null	i	n	3	undefined
䅦	mau	m	null	a	u	0	undefined
䅧	qim	q	null	i	m	0	undefined
䅨	xøŋ	x	null	ø	ŋ	0	undefined
䅩	ʦji	ʦj	null	i		1	undefined
䅪	d'øi	d'	null	ø	i	0	undefined
䅫	løŋ	l	null	ø	ŋ	3	undefined
䅬	qai	q	null	a	i	2	undefined
䅭	b'oŋ	b'	null	o	ŋ	0	undefined
䅮	ʦ'oŋ	ʦ'	null	o	ŋ	2	undefined
䅯	d'oŋ	d'	null	o	ŋ	0	undefined
䅰	qən	q	null	ə	n	1	undefined
䅰	qŋən	qŋ	null	ə	n	1	undefined
䅱	ŋən	ŋ	null	ə	n	2	undefined
䅱	ən		null	ə	n	2	undefined
䅲	g'ei	g'	null	e	i	0	undefined
䅳	ʣr'o	ʣr'	null	o		0	undefined
䅴	soŋ	s	null	o	ŋ	3	undefined
䅵	ʦøŋ	ʦ	null	ø	ŋ	3	undefined
䅶	nəu	n	null	ə	u	2	undefined
䅷	d'ou	d'	null	o	u	0	undefined
䅸	sən	s	null	ə	n	0	undefined
䅹	ləu	l	null	ə	u	0	undefined
䅺	piu	p	null	i	u	0	undefined
䅻	lei	l	null	e	i	0	undefined
䅼	man	m	null	a	n	0	undefined
䅽	xiŋ	x	null	i	ŋ	0	undefined
䅾	zəm	z	null	ə	m	0	undefined
䅿	va	v	null	a		0	undefined
䆀	mui	m	null	u	i	1	undefined
䆁	cou	c	null	o	u	0	undefined
䆂	lim	l	null	i	m	0	undefined
䆃	dou	d	null	o	u	2	undefined
䆄	ʦjin	ʦj	null	i	n	1	undefined
䆅	ʣ'i	ʣ'	null	i		0	undefined
䆆	ʦ'ou	ʦ'	null	o	u	2	undefined
䆇	wuŋ	w	null	u	ŋ	2	undefined
䆈	ʣi	ʣ	null	i		2	undefined
䆉	ba	b	null	a		2	undefined
䆊	zøi	z	null	ø	i	2	undefined
䆋	ʦ'əu	ʦ'	null	ə	u	0	undefined
䆌	c'əi	c'	null	ə	i	0	undefined
䆍	luŋ	l	null	u	ŋ	0	undefined
䆎	ʦ'im	ʦ'	null	i	m	0	undefined
䆏	wəi	w	null	ə	i	2	undefined
䆐	cvoŋ	cv	null	o	ŋ	3	undefined
䆑	ʣr'aŋ	ʣr'	null	a	ŋ	0	undefined
䆒	cəu	c	null	ə	u	2	undefined
䆓	ŋai	ŋ	null	a	i	2	undefined
䆓	ai		null	a	i	2	undefined
䆔	ʦ'uŋ	ʦ'	null	u	ŋ	0	undefined
䆕	qyn	q	null	y	n	3	undefined
䆖	vəŋ	v	null	ə	ŋ	0	undefined
䆗	qiu	q	null	i	u	1	undefined
䆘	qam	q	null	a	m	3	undefined
䆙	iu		null	i	u	0	undefined
䆚	d'uŋ	d'	null	u	ŋ	0	undefined
䆛	ʦa	ʦ	null	a		2	undefined
䆜	jəu	j	null	ə	u	2	undefined
䆝	xyn	x	null	y	n	3	undefined
䆞	qiu	q	null	i	u	1	undefined
䆟	xəm	x	null	ə	m	3	undefined
䆠	van	v	null	a	n	2	undefined
䆡	qlaŋ	ql	null	a	ŋ	0	undefined
䆢	qyn	q	null	y	n	3	undefined
䆣	zən	z	null	ə	n	0	undefined
䆤	ʦ'yn	ʦ'	null	y	n	0	undefined
䆥	ʦ'yn	ʦ'	null	y	n	0	undefined
䆦	səm	s	null	ə	m	0	undefined
䆧	qvo	qv	null	o		0	undefined
䆨	niŋ	n	null	i	ŋ	0	undefined
䆩	miŋ	m	null	i	ŋ	0	undefined
䆪	xuŋ	x	null	u	ŋ	0	undefined
䆫	ʦr'øŋ	ʦr'	null	ø	ŋ	0	undefined
䆬	vən	v	null	ə	n	1	undefined
䆭	xin	x	null	i	n	0	undefined
䆮	ʦəm	ʦ	null	ə	m	2	undefined
䆯	ʦøn	ʦ	null	ø	n	3	undefined
䆰	qy	q	null	y		0	undefined
䆱	t'am	t'	null	a	m	0	undefined
䆲	cv'aŋ	cv'	null	a	ŋ	0	undefined
䆳	zøi	z	null	ø	i	2	undefined
䆴	cvəi	cv	null	ə	i	0	undefined
䆵	ʣr'aŋ	ʣr'	null	a	ŋ	0	undefined
䆶	ʦəu	ʦ	null	ə	u	0	undefined
䆷	xyn	x	null	y	n	3	undefined
䆸	ʦrəŋ	ʦr	null	ə	ŋ	0	undefined
䆹	ʦ'uŋ	ʦ'	null	u	ŋ	0	undefined
䆺	p'un	p'	null	u	n	0	undefined
䆻	c'iu	c'	null	i	u	2	undefined
䆼	qvo	qv	null	o		0	undefined
䆽	g'øi	g'	null	ø	i	0	undefined
䆾	lam	l	null	a	m	0	undefined
䆿	ŋəi	ŋ	null	ə	i	2	undefined
䇀	juŋ	j	null	u	ŋ	0	undefined
䇁	si	s	null	i		0	undefined
䇂	xin	x	null	i	n	0	undefined
䇃	ʣi	ʣ	null	i		2	undefined
䇄	xən	x	null	ə	n	3	undefined
䇅	wən	w	null	ə	n	3	undefined
䇇	maŋ	m	null	a	ŋ	0	undefined
䇈	va	v	null	a		2	undefined
䇊	cvoŋ	cv	null	o	ŋ	1	undefined
䇋	hoi	h	null	o	i	2	undefined
䇌	ʦ'iu	ʦ'	null	i	u	2	undefined
䇍	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
䇎	ʦ'øŋ	ʦ'	null	ø	ŋ	3	undefined
䇏	tøi	t	null	ø	i	1	undefined
䇐	lei	l	null	e	i	2	undefined
䇑	ba	b	null	a		2	undefined
䇒	cai	c	null	a	i	2	undefined
䇓	søi	s	null	ø	i	0	undefined
䇔	lo	l	null	o		2	undefined
䇕	søi	s	null	ø	i	0	undefined
䇖	vən	v	null	ə	n	1	undefined
䇗	ʦjuŋ	ʦj	null	u	ŋ	0	undefined
䇘	hu	h	null	u		2	undefined
䇙	jən	j	null	ə	n	1	undefined
䇚	p'oŋ	p'	null	o	ŋ	3	undefined
䇛	ʦi	ʦ	null	i		1	undefined
䇜	xim	x	null	i	m	1	undefined
䇝	ʦim	ʦ	null	i	m	0	undefined
䇞	cəm	c	null	ə	m	0	undefined
䇟	cin	c	null	i	n	2	undefined
䇠	ʣ'y	ʣ'	null	y		1	undefined
䇡	ʣ'y	ʣ'	null	y		1	undefined
䇢	fu	f	null	u		1	undefined
䇣	nim	n	null	i	m	3	undefined
䇤	jøi	j	null	ø	i	2	undefined
䇥	ʦaŋ	ʦ	null	a	ŋ	3	undefined
䇦	qjøŋ	qj	null	ø	ŋ	1	undefined
䇧	ʣəi	ʣ	null	ə	i	2	undefined
䇨	cuŋ	c	null	u	ŋ	2	undefined
䇩	jəi	j	null	ə	i	2	undefined
䇪	ʦ'i	ʦ'	null	i		0	undefined
䇫	cei	c	null	e	i	0	undefined
䇬	ʦjy	ʦj	null	y		0	undefined
䇭	lou	l	null	o	u	1	undefined
䇮	njəm	nj	null	ə	m	2	undefined
䇯	njuŋ	nj	null	u	ŋ	0	undefined
䇰	ʦiŋ	ʦ	null	i	ŋ	0	undefined
䇱	nam	n	null	a	m	3	undefined
䇲	ʦ'aŋ	ʦ'	null	a	ŋ	3	undefined
䇲	cam	c	null	a	m	3	undefined
䇳	ʦin	ʦ	null	i	n	0	undefined
䇴	səi	s	null	ə	i	0	undefined
䇵	ŋən	ŋ	null	ə	n	0	undefined
䇵	ən		null	ə	n	0	undefined
䇶	coŋ	c	null	o	ŋ	3	undefined
䇷	bin	b	null	i	n	3	undefined
䇸	ʣr'iŋ	ʣr'	null	i	ŋ	0	undefined
䇹	cv'ən	cv'	null	ə	n	2	undefined
䇺	dəu	d	null	ə	u	2	undefined
䇻	mei	m	null	e	i	1	undefined
䇼	qjəm	qj	null	ə	m	3	undefined
䇽	ʦjəi	ʦj	null	ə	i	2	undefined
䇽	ʦjin	ʦj	null	i	n	3	undefined
䇾	ŋin	ŋ	null	i	n	0	undefined
䇿	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
䈀	san	s	null	a	n	0	undefined
䈁	løn	l	null	ø	n	0	undefined
䈂	b'iŋ	b'	null	i	ŋ	0	undefined
䈃	ʦjiu	ʦj	null	i	u	1	undefined
䈄	həm	h	null	ə	m	0	undefined
䈅	voŋ	v	null	o	ŋ	3	undefined
䈅	yn		null	y	n	3	undefined
䈅	viŋ	v	null	i	ŋ	3	undefined
䈆	dai	d	null	a	i	2	undefined
䈇	ʦrau	ʦr	null	a	u	2	undefined
䈈	wei	w	null	e	i	0	undefined
䈉	sam	s	null	a	m	3	undefined
䈊	liŋ	l	null	i	ŋ	0	undefined
䈋	t'am	t'	null	a	m	3	undefined
䈌	ʦ'øi	ʦ'	null	ø	i	0	undefined
䈍	məŋ	m	null	ə	ŋ	0	undefined
䈎	im		null	i	m	3	undefined
䈏	boŋ	b	null	o	ŋ	3	undefined
䈐	c'ui	c'	null	u	i	1	undefined
䈑	cva	cv	null	a		1	undefined
䈒	nam	n	null	a	m	1	undefined
䈓	con	c	null	o	n	3	undefined
䈔	ca	c	null	a		0	undefined
䈕	zji	zj	null	i		0	undefined
䈖	xvo	xv	null	o		0	undefined
䈗	so	s	null	o		1	undefined
䈘	ʣ'i	ʣ'	null	i		0	undefined
䈙	ʣrəu	ʣr	null	ə	u	2	undefined
䈚	doi	d	null	o	i	2	undefined
䈛	xvai	xv	null	a	i	2	undefined
䈜	ʦ'əm	ʦ'	null	ə	m	2	undefined
䈝	søi	s	null	ø	i	0	undefined
䈞	ʦuŋ	ʦ	null	u	ŋ	3	undefined
䈟	ʦin	ʦ	null	i	n	3	undefined
䈠	hun	h	null	u	n	2	undefined
䈡	ʦ'uŋ	ʦ'	null	u	ŋ	0	undefined
䈢	soi	s	null	o	i	1	undefined
䈣	ʦiŋ	ʦ	null	i	ŋ	2	undefined
䈤	g'im	g'	null	i	m	0	undefined
䈥	cən	c	null	ə	n	0	undefined
䈦	ʦuŋ	ʦ	null	u	ŋ	0	undefined
䈧	vəi	v	null	ə	i	1	undefined
䈨	han	h	null	a	n	2	undefined
䈩	cim	c	null	i	m	2	undefined
䈪	xiŋ	x	null	i	ŋ	3	undefined
䈫	nam	n	null	a	m	3	undefined
䈬	b'ou	b'	null	o	u	0	undefined
䈭	səu	s	null	ə	u	0	undefined
䈮	cøi	c	null	ø	i	2	undefined
䈯	ʦən	ʦ	null	ə	n	0	undefined
䈰	srau	sr	null	a	u	0	undefined
䈱	t'ou	t'	null	o	u	0	undefined
䈲	pun	p	null	u	n	0	undefined
䈳	dam	d	null	a	m	3	undefined
䈴	xim	x	null	i	m	2	undefined
䈵	qjuŋ	qj	null	u	ŋ	0	undefined
䈶	juŋ	j	null	u	ŋ	0	undefined
䈷	caŋ	c	null	a	ŋ	3	undefined
䈸	huŋ	h	null	u	ŋ	3	undefined
䈹	sou	s	null	o	u	1	undefined
䈺	ʦjuŋ	ʦj	null	u	ŋ	0	undefined
䈻	b'ou	b'	null	o	u	0	undefined
䈼	min	m	null	i	n	3	undefined
䈽	cən	c	null	ə	n	0	undefined
䈾	sau	s	null	a	u	0	undefined
䈿	miŋ	m	null	i	ŋ	3	undefined
䉀	sy	s	null	y		2	undefined
䉁	liŋ	l	null	i	ŋ	0	undefined
䉂	løi	l	null	ø	i	1	undefined
䉃	ʦøŋ	ʦ	null	ø	ŋ	1	undefined
䉄	liŋ	l	null	i	ŋ	0	undefined
䉅	ʦəm	ʦ	null	ə	m	3	undefined
䉆	niu	n	null	i	u	1	undefined
䉇	ʦam	ʦ	null	a	m	0	undefined
䉈	san	s	null	a	n	1	undefined
䉉	cu	c	null	u		0	undefined
䉊	wan	w	null	a	n	2	undefined
䉋	mei	m	null	e	i	2	undefined
䉌	zøi	z	null	ø	i	2	undefined
䉍	can	c	null	a	n	1	undefined
䉎	d'oŋ	d'	null	o	ŋ	0	undefined
䉏	hai	h	null	a	i	1	undefined
䉐	fu	f	null	u		0	undefined
䉑	mou	m	null	o	u	0	undefined
䉒	fan	f	null	a	n	0	undefined
䉓	lo	l	null	o		2	undefined
䉔	ʦ'an	ʦ'	null	a	n	0	undefined
䉕	ʣ'əŋ	ʣ'	null	ə	ŋ	0	undefined
䉖	liŋ	l	null	i	ŋ	0	undefined
䉗	qjəm	qj	null	ə	m	3	undefined
䉘	søŋ	s	null	ø	ŋ	2	undefined
䉙	vən	v	null	ə	n	0	undefined
䉚	məŋ	m	null	ə	ŋ	0	undefined
䉛	qjuŋ	qj	null	u	ŋ	3	undefined
䉜	ʣi	ʣ	null	i		2	undefined
䉝	ŋəi	ŋ	null	ə	i	1	undefined
䉝	əi		null	ə	i	1	undefined
䉞	təm	t	null	ə	m	1	undefined
䉟	voŋ	v	null	o	ŋ	3	undefined
䉠	mei	m	null	e	i	0	undefined
䉡	d'an	d'	null	a	n	0	undefined
䉢	sriŋ	sr	null	i	ŋ	3	undefined
䉣	se	s	null	e		2	undefined
䉤	sou	s	null	o	u	1	undefined
䉤	səu	s	null	ə	u	1	undefined
䉥	suŋ	s	null	u	ŋ	0	undefined
䉦	ʦ'in	ʦ'	null	i	n	0	undefined
䉧	ləu	l	null	ə	u	0	undefined
䉨	ŋəi	ŋ	null	ə	i	2	undefined
䉩	qəu	q	null	ə	u	0	undefined
䉩	qŋəu	qŋ	null	ə	u	0	undefined
䉪	løi	l	null	ø	i	2	undefined
䉫	ləi	l	null	ə	i	0	undefined
䉬	fəi	f	null	ə	i	2	undefined
䉭	lim	l	null	i	m	3	undefined
䉮	løn	l	null	ø	n	2	undefined
䉯	han	h	null	a	n	2	undefined
䉰	hau	h	null	a	u	2	undefined
䉱	qəu	q	null	ə	u	0	undefined
䉱	qŋəu	qŋ	null	ə	u	0	undefined
䉲	nei	n	null	e	i	0	undefined
䉳	sin	s	null	i	n	0	undefined
䉴	njøŋ	nj	null	ø	ŋ	0	undefined
䉵	ʣran	ʣr	null	a	n	2	undefined
䉵	ʦran	ʦr	null	a	n	2	undefined
䉶	srøŋ	sr	null	ø	ŋ	0	undefined
䉷	ŋim	ŋ	null	i	m	0	undefined
䉸	bin	b	null	i	n	2	undefined
䉹	liŋ	l	null	i	ŋ	0	undefined
䉺	huŋ	h	null	u	ŋ	0	undefined
䉺	xoŋ	x	null	o	ŋ	1	undefined
䉻	g'ei	g'	null	e	i	0	undefined
䉼	liu	l	null	i	u	2	undefined
䉽	pun	p	null	u	n	1	undefined
䉾	pei	p	null	e	i	2	undefined
䉿	u		null	u		0	undefined
䊀	hu	h	null	u		0	undefined
䊁	sən	s	null	ə	n	0	undefined
䊂	ʦ'aŋ	ʦ'	null	a	ŋ	3	undefined
䊃	bui	b	null	u	i	2	undefined
䊄	g'uŋ	g'	null	u	ŋ	0	undefined
䊅	miŋ	m	null	i	ŋ	0	undefined
䊆	g'əu	g'	null	ə	u	1	undefined
䊇	pou	p	null	o	u	0	undefined
䊈	mui	m	null	u	i	0	undefined
䊉	səm	s	null	ə	m	1	undefined
䊊	mei	m	null	e	i	2	undefined
䊋	ʦroŋ	ʦr	null	o	ŋ	0	undefined
䊌	pei	p	null	e	i	2	undefined
䊍	lei	l	null	e	i	0	undefined
䊎	xyn	x	null	y	n	1	undefined
䊏	səm	s	null	ə	m	1	undefined
䊐	vən	v	null	ə	n	0	undefined
䊑	xøŋ	x	null	ø	ŋ	1	undefined
䊒	ʦiŋ	ʦ	null	i	ŋ	0	undefined
䊓	zi	z	null	i		2	undefined
䊔	qiŋ	q	null	i	ŋ	0	undefined
䊕	ʦin	ʦ	null	i	n	0	undefined
䊖	nam	n	null	a	m	1	undefined
䊗	voŋ	v	null	o	ŋ	0	undefined
䊘	ʦəu	ʦ	null	ə	u	2	undefined
䊙	in		null	i	n	0	undefined
䊚	tøi	t	null	ø	i	0	undefined
䊛	san	s	null	a	n	3	undefined
䊜	d'yn	d'	null	y	n	0	undefined
䊝	sin	s	null	i	n	3	undefined
䊞	ʣraŋ	ʣr	null	a	ŋ	3	undefined
䊟	mun	m	null	u	n	0	undefined
䊠	xei	x	null	e	i	2	undefined
䊡	mun	m	null	u	n	0	undefined
䊢	ʦøŋ	ʦ	null	ø	ŋ	0	undefined
䊣	voŋ	v	null	o	ŋ	0	undefined
䊤	d'am	d'	null	a	m	0	undefined
䊥	siu	s	null	i	u	2	undefined
䊦	qin	q	null	i	n	3	undefined
䊧	p'ei	p'	null	e	i	2	undefined
䊨	lo	l	null	o		0	undefined
䊩	wan	w	null	a	n	0	undefined
䊪	ləi	l	null	ə	i	2	undefined
䊫	ʦ'øi	ʦ'	null	ø	i	1	undefined
䊬	ʦr'a	ʦr'	null	a		1	undefined
䊭	dou	d	null	o	u	2	undefined
䊮	diŋ	d	null	i	ŋ	3	undefined
䊯	c'oŋ	c'	null	o	ŋ	2	undefined
䊰	ʣ'y	ʣ'	null	y		0	undefined
䊱	ʦ'im	ʦ'	null	i	m	0	undefined
䊲	ʦ'an	ʦ'	null	a	n	2	undefined
䊳	mei	m	null	e	i	0	undefined
䊴	ʦ'im	ʦ'	null	i	m	2	undefined
䊵	g'əu	g'	null	ə	u	0	undefined
